time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2024-07-01T00:00:00Z,0.0,36.375,-122.375,5.1954207
2024-07-01T00:00:00Z,0.0,36.375,-122.36250000000001,5.864505
2024-07-01T00:00:00Z,0.0,36.375,-122.35,4.7529087
2024-07-01T00:00:00Z,0.0,36.375,-122.3375,5.5983276
2024-07-01T00:00:00Z,0.0,36.375,-122.32499999999999,5.520612
2024-07-01T00:00:00Z,0.0,36.375,-122.3125,4.831809
2024-07-01T00:00:00Z,0.0,36.375,-122.30000000000001,5.2084804
2024-07-01T00:00:00Z,0.0,36.375,-122.2875,4.016292
2024-07-01T00:00:00Z,0.0,36.375,-122.275,3.5718734
2024-07-01T00:00:00Z,0.0,36.375,-122.26249999999999,3.9542344
2024-07-01T00:00:00Z,0.0,36.375,-122.25,3.0929441
2024-07-01T00:00:00Z,0.0,36.375,-122.23750000000001,3.7542214
2024-07-01T00:00:00Z,0.0,36.375,-122.225,3.6249251
2024-07-01T00:00:00Z,0.0,36.375,-122.2125,3.3433166
2024-07-01T00:00:00Z,0.0,36.375,-122.19999999999999,3.3579998
2024-07-01T00:00:00Z,0.0,36.375,-122.1875,3.0581126
2024-07-01T00:00:00Z,0.0,36.375,-122.17500000000001,2.8325562
2024-07-01T00:00:00Z,0.0,36.375,-122.1625,2.2409523
2024-07-01T00:00:00Z,0.0,36.375,-122.15,1.9623979
2024-07-01T00:00:00Z,0.0,36.375,-122.13749999999999,2.2563634
2024-07-01T00:00:00Z,0.0,36.375,-122.125,1.7799373
2024-07-01T00:00:00Z,0.0,36.375,-122.11250000000001,1.764386
2024-07-01T00:00:00Z,0.0,36.375,-122.1,1.6890247
2024-07-01T00:00:00Z,0.0,36.375,-122.0875,1.953514
2024-07-01T00:00:00Z,0.0,36.375,-122.07499999999999,1.9504509
2024-07-01T00:00:00Z,0.0,36.375,-122.0625,2.604558
2024-07-01T00:00:00Z,0.0,36.375,-122.05000000000001,3.5740247
2024-07-01T00:00:00Z,0.0,36.375,-122.0375,2.264353
2024-07-01T00:00:00Z,0.0,36.375,-122.025,2.264353
2024-07-01T00:00:00Z,0.0,36.375,-122.01249999999999,1.8407806
2024-07-01T00:00:00Z,0.0,36.375,-122.0,1.647351
2024-07-01T00:00:00Z,0.0,36.375,-121.98750000000001,1.5523307
2024-07-01T00:00:00Z,0.0,36.375,-121.975,1.1557494
2024-07-01T00:00:00Z,0.0,36.375,-121.9625,1.1053574
2024-07-01T00:00:00Z,0.0,36.375,-121.94999999999999,13.209061
2024-07-01T00:00:00Z,0.0,36.375,-121.9375,12.879117
2024-07-01T00:00:00Z,0.0,36.375,-121.92500000000001,27.017918
2024-07-01T00:00:00Z,0.0,36.375,-121.9125,27.017918
2024-07-01T00:00:00Z,0.0,36.375,-121.9,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.88749999999999,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.875,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.86250000000001,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.85,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.8375,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.82499999999999,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.8125,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.80000000000001,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.7875,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.775,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.76249999999999,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.75,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.73750000000001,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.725,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.7125,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.69999999999999,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.6875,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.67500000000001,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.6625,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.65,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.63749999999999,NaN
2024-07-01T00:00:00Z,0.0,36.375,-121.625,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-122.375,4.7683363
2024-07-01T00:00:00Z,0.0,36.3875,-122.36250000000001,5.085436
2024-07-01T00:00:00Z,0.0,36.3875,-122.35,4.2999096
2024-07-01T00:00:00Z,0.0,36.3875,-122.3375,3.76269
2024-07-01T00:00:00Z,0.0,36.3875,-122.32499999999999,4.623562
2024-07-01T00:00:00Z,0.0,36.3875,-122.3125,4.0350027
2024-07-01T00:00:00Z,0.0,36.3875,-122.30000000000001,4.0056515
2024-07-01T00:00:00Z,0.0,36.3875,-122.2875,3.4761708
2024-07-01T00:00:00Z,0.0,36.3875,-122.275,4.0949974
2024-07-01T00:00:00Z,0.0,36.3875,-122.26249999999999,3.987473
2024-07-01T00:00:00Z,0.0,36.3875,-122.25,4.0316553
2024-07-01T00:00:00Z,0.0,36.3875,-122.23750000000001,3.9866633
2024-07-01T00:00:00Z,0.0,36.3875,-122.225,4.4535594
2024-07-01T00:00:00Z,0.0,36.3875,-122.2125,4.5978885
2024-07-01T00:00:00Z,0.0,36.3875,-122.19999999999999,3.8424015
2024-07-01T00:00:00Z,0.0,36.3875,-122.1875,3.0380836
2024-07-01T00:00:00Z,0.0,36.3875,-122.17500000000001,3.2157302
2024-07-01T00:00:00Z,0.0,36.3875,-122.1625,2.555797
2024-07-01T00:00:00Z,0.0,36.3875,-122.15,2.0308518
2024-07-01T00:00:00Z,0.0,36.3875,-122.13749999999999,2.2748163
2024-07-01T00:00:00Z,0.0,36.3875,-122.125,1.8209615
2024-07-01T00:00:00Z,0.0,36.3875,-122.11250000000001,1.493082
2024-07-01T00:00:00Z,0.0,36.3875,-122.1,1.5728841
2024-07-01T00:00:00Z,0.0,36.3875,-122.0875,2.0357804
2024-07-01T00:00:00Z,0.0,36.3875,-122.07499999999999,1.9740087
2024-07-01T00:00:00Z,0.0,36.3875,-122.0625,2.8092186
2024-07-01T00:00:00Z,0.0,36.3875,-122.05000000000001,4.0417776
2024-07-01T00:00:00Z,0.0,36.3875,-122.0375,2.386973
2024-07-01T00:00:00Z,0.0,36.3875,-122.025,2.332538
2024-07-01T00:00:00Z,0.0,36.3875,-122.01249999999999,1.9249992
2024-07-01T00:00:00Z,0.0,36.3875,-122.0,2.696461
2024-07-01T00:00:00Z,0.0,36.3875,-121.98750000000001,8.353907
2024-07-01T00:00:00Z,0.0,36.3875,-121.975,9.059811
2024-07-01T00:00:00Z,0.0,36.3875,-121.9625,9.038276
2024-07-01T00:00:00Z,0.0,36.3875,-121.94999999999999,15.553404
2024-07-01T00:00:00Z,0.0,36.3875,-121.9375,26.053013
2024-07-01T00:00:00Z,0.0,36.3875,-121.92500000000001,20.256933
2024-07-01T00:00:00Z,0.0,36.3875,-121.9125,11.843983
2024-07-01T00:00:00Z,0.0,36.3875,-121.9,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.88749999999999,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.875,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.86250000000001,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.85,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.8375,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.82499999999999,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.8125,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.80000000000001,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.7875,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.775,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.76249999999999,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.75,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.73750000000001,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.725,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.7125,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.69999999999999,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.6875,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.67500000000001,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.6625,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.65,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.63749999999999,NaN
2024-07-01T00:00:00Z,0.0,36.3875,-121.625,NaN
2024-07-01T00:00:00Z,0.0,36.4,-122.375,3.810359
2024-07-01T00:00:00Z,0.0,36.4,-122.36250000000001,4.1239386
2024-07-01T00:00:00Z,0.0,36.4,-122.35,4.228993
2024-07-01T00:00:00Z,0.0,36.4,-122.3375,3.8968668
2024-07-01T00:00:00Z,0.0,36.4,-122.32499999999999,3.7108312
2024-07-01T00:00:00Z,0.0,36.4,-122.3125,3.4273853
2024-07-01T00:00:00Z,0.0,36.4,-122.30000000000001,3.6703513
2024-07-01T00:00:00Z,0.0,36.4,-122.2875,3.5865207
