time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2024-03-01T00:00:00Z,0.0,36.375,-122.375,0.68652034
2024-03-01T00:00:00Z,0.0,36.375,-122.36250000000001,0.4145891
2024-03-01T00:00:00Z,0.0,36.375,-122.35,0.39779252
2024-03-01T00:00:00Z,0.0,36.375,-122.3375,0.45961067
2024-03-01T00:00:00Z,0.0,36.375,-122.32499999999999,0.37459773
2024-03-01T00:00:00Z,0.0,36.375,-122.3125,0.9121798
2024-03-01T00:00:00Z,0.0,36.375,-122.30000000000001,0.44607198
2024-03-01T00:00:00Z,0.0,36.375,-122.2875,0.5344786
2024-03-01T00:00:00Z,0.0,36.375,-122.275,0.5881592
2024-03-01T00:00:00Z,0.0,36.375,-122.26249999999999,0.4351095
2024-03-01T00:00:00Z,0.0,36.375,-122.25,0.3881958
2024-03-01T00:00:00Z,0.0,36.375,-122.23750000000001,0.4109631
2024-03-01T00:00:00Z,0.0,36.375,-122.225,0.55287504
2024-03-01T00:00:00Z,0.0,36.375,-122.2125,0.5563654
2024-03-01T00:00:00Z,0.0,36.375,-122.19999999999999,0.5563654
2024-03-01T00:00:00Z,0.0,36.375,-122.1875,0.41958773
2024-03-01T00:00:00Z,0.0,36.375,-122.17500000000001,0.399446
2024-03-01T00:00:00Z,0.0,36.375,-122.1625,0.399446
2024-03-01T00:00:00Z,0.0,36.375,-122.15,0.43246812
2024-03-01T00:00:00Z,0.0,36.375,-122.13749999999999,0.38202462
2024-03-01T00:00:00Z,0.0,36.375,-122.125,5.695474
2024-03-01T00:00:00Z,0.0,36.375,-122.11250000000001,6.0173407
2024-03-01T00:00:00Z,0.0,36.375,-122.1,6.049178
2024-03-01T00:00:00Z,0.0,36.375,-122.0875,6.1029563
2024-03-01T00:00:00Z,0.0,36.375,-122.07499999999999,6.2510533
2024-03-01T00:00:00Z,0.0,36.375,-122.0625,5.2174416
2024-03-01T00:00:00Z,0.0,36.375,-122.05000000000001,7.6205587
2024-03-01T00:00:00Z,0.0,36.375,-122.0375,5.243276
2024-03-01T00:00:00Z,0.0,36.375,-122.025,11.94063
2024-03-01T00:00:00Z,0.0,36.375,-122.01249999999999,11.897659
2024-03-01T00:00:00Z,0.0,36.375,-122.0,3.5468442
2024-03-01T00:00:00Z,0.0,36.375,-121.98750000000001,4.424016
2024-03-01T00:00:00Z,0.0,36.375,-121.975,8.650666
2024-03-01T00:00:00Z,0.0,36.375,-121.9625,11.525562
2024-03-01T00:00:00Z,0.0,36.375,-121.94999999999999,12.926323
2024-03-01T00:00:00Z,0.0,36.375,-121.9375,14.788982
2024-03-01T00:00:00Z,0.0,36.375,-121.92500000000001,3.702671
2024-03-01T00:00:00Z,0.0,36.375,-121.9125,67.436066
