time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2024-11-01T00:00:00Z,0.0,36.375,-122.375,2.2529545
2024-11-01T00:00:00Z,0.0,36.375,-122.36250000000001,2.3996284
2024-11-01T00:00:00Z,0.0,36.375,-122.35,2.1511545
2024-11-01T00:00:00Z,0.0,36.375,-122.3375,6.3915343
2024-11-01T00:00:00Z,0.0,36.375,-122.32499999999999,8.660425
2024-11-01T00:00:00Z,0.0,36.375,-122.3125,2.2956975
2024-11-01T00:00:00Z,0.0,36.375,-122.30000000000001,2.4195483
2024-11-01T00:00:00Z,0.0,36.375,-122.2875,4.182235
2024-11-01T00:00:00Z,0.0,36.375,-122.275,4.3519626
2024-11-01T00:00:00Z,0.0,36.375,-122.26249999999999,2.3974798
2024-11-01T00:00:00Z,0.0,36.375,-122.25,2.5567303
2024-11-01T00:00:00Z,0.0,36.375,-122.23750000000001,4.727213
2024-11-01T00:00:00Z,0.0,36.375,-122.225,7.3057704
2024-11-01T00:00:00Z,0.0,36.375,-122.2125,2.511488
2024-11-01T00:00:00Z,0.0,36.375,-122.19999999999999,2.4928694
2024-11-01T00:00:00Z,0.0,36.375,-122.1875,6.6216655
2024-11-01T00:00:00Z,0.0,36.375,-122.17500000000001,6.8581123
2024-11-01T00:00:00Z,0.0,36.375,-122.1625,6.5675473
2024-11-01T00:00:00Z,0.0,36.375,-122.15,3.5119252
2024-11-01T00:00:00Z,0.0,36.375,-122.13749999999999,7.0643287
2024-11-01T00:00:00Z,0.0,36.375,-122.125,13.282419
2024-11-01T00:00:00Z,0.0,36.375,-122.11250000000001,10.030567
2024-11-01T00:00:00Z,0.0,36.375,-122.1,9.158493
2024-11-01T00:00:00Z,0.0,36.375,-122.0875,5.9596376
2024-11-01T00:00:00Z,0.0,36.375,-122.07499999999999,6.012637
2024-11-01T00:00:00Z,0.0,36.375,-122.0625,8.320012
2024-11-01T00:00:00Z,0.0,36.375,-122.05000000000001,21.521038
2024-11-01T00:00:00Z,0.0,36.375,-122.0375,7.3004904
2024-11-01T00:00:00Z,0.0,36.375,-122.025,7.801553
2024-11-01T00:00:00Z,0.0,36.375,-122.01249999999999,9.112118
2024-11-01T00:00:00Z,0.0,36.375,-122.0,7.63557
2024-11-01T00:00:00Z,0.0,36.375,-121.98750000000001,6.545564
2024-11-01T00:00:00Z,0.0,36.375,-121.975,6.4727573
2024-11-01T00:00:00Z,0.0,36.375,-121.9625,5.2231545
2024-11-01T00:00:00Z,0.0,36.375,-121.94999999999999,8.197971
2024-11-01T00:00:00Z,0.0,36.375,-121.9375,13.7298565
2024-11-01T00:00:00Z,0.0,36.375,-121.92500000000001,24.110937
2024-11-01T00:00:00Z,0.0,36.375,-121.9125,33.498165
2024-11-01T00:00:00Z,0.0,36.375,-121.9,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.88749999999999,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.875,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.86250000000001,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.85,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.8375,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.82499999999999,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.8125,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.80000000000001,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.7875,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.775,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.76249999999999,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.75,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.73750000000001,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.725,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.7125,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.69999999999999,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.6875,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.67500000000001,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.6625,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.65,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.63749999999999,NaN
2024-11-01T00:00:00Z,0.0,36.375,-121.625,NaN
2024-11-01T00:00:00Z,0.0,36.3875,-122.375,2.7001147
2024-11-01T00:00:00Z,0.0,36.3875,-122.36250000000001,2.200419
2024-11-01T00:00:00Z,0.0,36.3875,-122.35,2.291831
2024-11-01T00:00:00Z,0.0,36.3875,-122.3375,13.267678
2024-11-01T00:00:00Z,0.0,36.3875,-122.32499999999999,2.5948527
2024-11-01T00:00:00Z,0.0,36.3875,-122.3125,2.328401
2024-11-01T00:00:00Z,0.0,36.3875,-122.30000000000001,2.146286
